3711.3684092599783 0.7199572938812913 0.00033394646
3711.369798135922 0.7187661911804042 0.0003338249
3711.371187011866 0.7172062962786675 0.00033339256
3711.3725758878104 0.7164682704214008 0.00033327274
3711.373964763522 0.7150517746958573 0.00033286583
3711.375353639466 0.7137651044371305 0.00033261432
3711.37674251541 0.7122618307756639 0.00033227247
3711.3781313913546 0.7111882373237745 0.00033205058
3711.379520267067 0.7103863001597938 0.00033187622
3711.380909143011 0.7093807775442509 0.0003316503
3711.3822980187224 0.708995628595092 0.00033151364
3711.383686894667 0.7085632648713327 0.000331486
3711.3850757703785 0.7077806393052046 0.00033124947
3711.3864646463226 0.7080393841158816 0.0003312541
3711.3878535220338 0.7078733871503928 0.00033116434
3711.389242397978 0.7077245415210777 0.00033108378
3711.39063127369 0.7073855874286058 0.00033103288
3711.3920201494016 0.7073380582551748 0.00033106914
3711.393409025346 0.7076209252026247 0.00033098977
3711.3947979010577 0.7067440050180283 0.0003307963
3711.3961867767694 0.7066020655244589 0.0003307158
3711.3975756524806 0.7074517637572273 0.00033092016
3711.3989645284246 0.7066709161679277 0.0003307811
3711.400353404136 0.7066551607399643 0.00033070456
3711.401742279848 0.7063365742192871 0.00033071765
3711.4031311555595 0.7055278377781142 0.00033047653
3711.404520031271 0.7068487191706359 0.000330703
3711.405908906983 0.7054948762530724 0.00033040426
3711.4072977826945 0.7044934277839037 0.00033014335
3711.4086866584057 0.7056261200751095 0.00033032947
3711.410075534117 0.7048243917093311 0.0003301387
3711.4114644095953 0.7056353744312082 0.00033035575
3711.4128532853074 0.7053280508456121 0.00033032108
3711.414242161018 0.7061480420906968 0.00033038028
3711.41563103673 0.704533101406524 0.00032997396
3711.4170199122095 0.7050011158373203 0.00033013284
3711.418408787921 0.7051241928353117 0.00033026902
3711.4197976636324 0.7045218092454446 0.0003300097
3711.4211865391103 0.7043356946615358 0.00032994093
3711.422575414822 0.7051782397958728 0.00033022615
3711.423964290534 0.7045856497546112 0.0003299582
3711.425353166012 0.7033118371116222 0.0003297492
3711.426742041723 0.7042991690798899 0.00032994465
3711.428130917203 0.7035313600067612 0.00032972393
3711.429519792682 0.7047696470759329 0.00033007542
3711.4309086683934 0.7034607283907965 0.00032971223
3711.4322975438713 0.7038419847997585 0.00032983287
3711.433686419583 0.703854650312701 0.0003298986
3711.4350752950622 0.7038463882863145 0.00032979468
3711.43646417054 0.7037586674752412 0.0003298135
3711.437853046018 0.7041510678467899 0.0003298826
3711.43924192173 0.702724362813557 0.00032982687
3711.4406307972095 0.7031712725115679 0.00032980612
